# Data file generated by gp_save.m
# 
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-8.2354	3.1927	-5.8996	6.2574	-1.5536	8.3512	0.0104	8.5681	1.1815	8.5981	2.0659	8.5612	2.756	8.5078	3.3173	8.456
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-8.3283	3.2298	-5.9682	6.3301	-1.5774	8.4483	0.0018	8.6678	1.1836	8.6981	2.0754	8.6608	2.7706	8.6067	3.3355	8.5543
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-8.4211	3.2669	-6.0368	6.4029	-1.6013	8.5454	-0.0068	8.7674	1.1857	8.798	2.0848	8.7603	2.7852	8.7056	3.3537	8.6526
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-8.514	3.3041	-6.1054	6.4757	-1.6252	8.6425	-0.0154	8.867	1.1879	8.898	2.0943	8.8599	2.7998	8.8046	3.372	8.751
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-8.6068	3.3412	-6.174	6.5484	-1.6491	8.7396	-0.024	8.9667	1.19	8.998	2.1038	8.9594	2.8145	8.9035	3.3902	8.8493
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-8.6997	3.3783	-6.2426	6.6212	-1.673	8.8368	-0.0326	9.0663	1.1921	9.098	2.1133	9.059	2.8291	9.0024	3.4084	8.9476
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-8.7925	3.4154	-6.3112	6.6939	-1.6968	8.9339	-0.0412	9.1659	1.1942	9.198	2.1228	9.1585	2.8437	9.1013	3.4266	9.0459
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-8.8854	3.4526	-6.3798	6.7667	-1.7207	9.031	-0.0498	9.2655	1.1963	9.2979	2.1323	9.2581	2.8583	9.2003	3.4449	9.1443
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-8.9782	3.4897	-6.4484	6.8395	-1.7446	9.1281	-0.0584	9.3652	1.1984	9.3979	2.1418	9.3576	2.8729	9.2992	3.4631	9.2426
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-9.0711	3.5268	-6.517	6.9122	-1.7685	9.2252	-0.067	9.4648	1.2005	9.4979	2.1513	9.4572	2.8875	9.3981	3.4813	9.3409
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-9.1639	3.5639	-6.5856	6.985	-1.7923	9.3223	-0.0756	9.5644	1.2026	9.5979	2.1607	9.5567	2.9021	9.4971	3.4995	9.4392
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-9.2568	3.6011	-6.6542	7.0577	-1.8162	9.4194	-0.0842	9.6641	1.2047	9.6978	2.1702	9.6563	2.9167	9.596	3.5178	9.5376
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-9.3496	3.6382	-6.7228	7.1305	-1.8401	9.5165	-0.0928	9.7637	1.2068	9.7978	2.1797	9.7558	2.9313	9.6949	3.536	9.6359
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-9.4425	3.6753	-6.7914	7.2033	-1.864	9.6136	-0.1014	9.8633	1.209	9.8978	2.1892	9.8553	2.9459	9.7938	3.5542	9.7342
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-9.5354	3.7124	-6.86	7.276	-1.8879	9.7107	-0.11	9.963	1.2111	9.9978	2.1987	9.9549	2.9605	9.8928	3.5724	9.8325
