# Data file generated by gp_save.m
# 
0.036008	0.028876	9.3225	6.5256	6.8877
0.036187	0.00783	9.2942	6.613	6.8448
0.036366	-0.013214	9.2659	6.6986	6.8018
0.036547	-0.034256	9.2375	6.7818	6.7588
0.036728	-0.055297	9.209	6.8623	6.7159
0.03691	-0.1107	9.1558	6.7884	6.6729
0.037093	-0.13173	9.1272	6.8663	6.6299
0.037277	-0.15277	9.0986	6.9408	6.587
0.037462	-0.1738	9.0699	7.0115	6.544
0.037648	-0.19483	9.0411	7.0783	6.501
0.037834	-0.21586	9.0123	7.1407	6.4581
0.038022	-0.23688	8.9833	7.1986	6.4151
0.038211	-0.25791	8.9543	7.2516	6.3721
0.0384	-0.27893	8.9252	7.2997	6.3292
0.03859	-0.29995	8.896	7.3425	6.2862
0.038782	-0.32097	8.8667	7.38	6.2432
0.038974	-0.34199	8.8374	7.4119	6.2003
0.039167	-0.36301	8.808	7.4381	6.1573
0.039362	-0.38402	8.7784	7.4585	6.1144
0.039557	-0.40503	8.7488	7.4729	6.0714
0.039753	-0.42604	8.7191	7.4813	6.0284
0.03995	-0.44705	8.6893	7.4834	5.9855
0.040148	-0.46806	8.6594	7.4792	5.9425
0.040347	-0.48907	8.6294	7.4686	5.8995
0.040547	-0.51007	8.5994	7.4515	5.8566
0.040748	-0.53107	8.5692	7.4278	5.8136
0.04095	-0.55207	8.539	7.3974	5.7706
0.041154	-0.57307	8.5086	7.3602	5.7277
0.041358	-0.59406	8.4782	7.3161	5.6847
0.041563	-0.61506	8.4476	7.2651	5.6417
0.041769	-0.63605	8.417	7.2071	5.5988
0.041976	-0.65704	8.3862	7.142	5.5558
0.042184	-0.67803	8.3554	7.0698	5.5128
0.042393	-0.69901	8.3244	6.9904	5.4699
0.042603	-0.72	8.2933	6.9038	5.4269
0.042815	-0.74098	8.2622	6.81	5.3839
0.043027	-0.76196	8.2309	6.7089	5.341
0.04324	-0.78294	8.1995	6.6006	5.298
0.043455	-0.80391	8.1681	6.485	5.255
0.04367	-0.82489	8.1365	6.3622	5.2121
0.043887	-0.84586	8.1048	6.2322	5.1691
0.044104	-0.86683	8.0729	6.0952	5.1261
0.044323	-0.8878	8.041	5.9514	5.0832
0.044543	-0.90877	8.009	5.8008	5.0402
0.044764	-0.92974	7.9768	5.6437	4.9972
0.044986	-0.9507	7.9445	5.4804	4.9543
0.045209	-0.97166	7.9121	5.3113	4.9113
0.045433	-0.99262	7.8796	5.1368	4.8684
0.045658	-1.0136	7.847	4.9574	4.8254
0.045885	-1.0345	7.8142	4.7737	4.7824
0.046112	-1.0899	7.7623	4.7649	4.7395
0.046341	-1.1109	7.7295	4.5789	4.6965
0.046571	-1.1318	7.6965	4.3901	4.6535
0.046802	-1.1528	7.6634	4.1994	4.6106
0.047034	-1.1737	7.6302	4.008	4.5676
0.047267	-1.1947	7.5968	3.8172	4.5246
0.047501	-1.2156	7.5633	3.6283	4.4817
0.047737	-1.2365	7.5297	3.443	4.4387
0.047974	-1.2575	7.4959	3.263	4.3957
0.048212	-1.2784	7.462	3.0902	4.3528
0.048451	-1.2993	7.428	2.9265	4.3098
0.048691	-1.3203	7.3938	2.7738	4.2668
0.048932	-1.3412	7.3595	2.6342	4.2239
0.049175	-1.3621	7.3251	2.5095	4.1809
0.049419	-1.383	7.2905	2.4016	4.1379
0.049664	-1.404	7.2557	2.3118	4.095
0.04991	-1.4249	7.2208	2.2414	4.052
0.050158	-1.4458	7.1858	2.1911	4.009
0.050406	-1.4667	7.1506	2.1614	3.9661
0.050656	-1.4876	7.1153	2.1521	3.9231
0.050908	-1.5085	7.0798	2.1627	3.8801
0.05116	-1.5295	7.0441	2.1922	3.8372
0.051414	-1.5504	7.0083	2.2393	3.7942
0.051669	-1.5713	6.9723	2.3023	3.7512
0.051925	-1.5922	6.9362	2.3794	3.7083
0.052182	-1.6131	6.8999	2.4683	3.6653
0.052441	-1.634	6.8635	2.5671	3.6224
0.052701	-1.6549	6.8268	2.6736	3.5794
0.052963	-1.6758	6.79	2.7856	3.5364
0.053225	-1.6967	6.7531	2.9012	3.4935
0.053489	-1.7176	6.7159	3.0184	3.4505
0.053754	-1.7385	6.6786	3.1356	3.4075
0.054021	-1.7593	6.6411	3.2512	3.3646
0.054289	-1.7802	6.6034	3.3636	3.3216
0.054558	-1.8011	6.5656	3.4717	3.2786
0.054829	-1.822	6.5275	3.5742	3.2357
0.0551	-1.8429	6.4893	3.6702	3.1927
0.055374	-1.8983	6.4391	3.5926	3.1497
0.055648	-1.9191	6.4007	3.6827	3.1068
0.055924	-1.94	6.3622	3.7648	3.0638
0.056202	-1.9609	6.3234	3.8383	3.0208
0.05648	-1.9817	6.2845	3.9023	2.9779
0.05676	-2.0026	6.2454	3.9565	2.9349
0.057042	-2.0235	6.206	4.0003	2.8919
0.057325	-2.0443	6.1665	4.0334	2.849
0.057609	-2.0652	6.1267	4.0552	2.806
0.057895	-2.086	6.0868	4.0656	2.763
0.058182	-2.1069	6.0466	4.0642	2.7201
0.05847	-2.1278	6.0063	4.0509	2.6771
0.05876	-2.1486	5.9657	4.0252	2.6341
0.059052	-2.1695	5.9249	3.9872	2.5912
0.059344	-2.1903	5.8839	3.9366	2.5482
0.059639	-2.2112	5.8426	3.8733	2.5052
0.059934	-2.232	5.8012	3.7972	2.4623
0.060232	-2.2528	5.7595	3.7083	2.4193
0.06053	-2.2737	5.7176	3.6067	2.3764
0.06083	-2.2945	5.6754	3.4922	2.3334
0.061132	-2.3153	5.633	3.3652	2.2904
0.061435	-2.3362	5.5904	3.2258	2.2475
0.06174	-2.357	5.5475	3.0743	2.2045
0.062046	-2.3778	5.5044	2.9111	2.1615
0.062354	-2.3987	5.461	2.7369	2.1186
0.062663	-2.4195	5.4174	2.5523	2.0756
0.062974	-2.4403	5.3735	2.3583	2.0326
0.063286	-2.4611	5.3294	2.1561	1.9897
0.0636	-2.482	5.285	1.9472	1.9467
0.063915	-2.5028	5.2403	1.7333	1.9037
0.064232	-2.5236	5.1954	1.5165	1.8608
0.064551	-2.579	5.1473	1.5163	1.8178
0.064871	-2.5998	5.1022	1.2995	1.7748
0.065192	-2.6206	5.0568	1.0845	1.7319
0.065516	-2.6414	5.0111	0.87433	1.6889
0.065841	-2.6622	4.9652	0.67257	1.6459
0.066167	-2.683	4.919	0.4829	1.603
0.066495	-2.7038	4.8724	0.30919	1.56
0.066825	-2.7246	4.8256	0.15525	1.517
0.067156	-2.7454	4.7786	0.024663	1.4741
0.067489	-2.7662	4.7312	-0.079491	1.4311
0.067824	-2.787	4.6835	-0.15483	1.3881
0.06816	-2.8077	4.6355	-0.19992	1.3452
0.068498	-2.8285	4.5872	-0.21435	1.3022
0.068838	-2.8493	4.5385	-0.19885	1.2592
0.069179	-2.8701	4.4896	-0.15517	1.2163
0.069522	-2.8909	4.4403	-0.086017	1.1733
0.069867	-2.9117	4.3907	0.0052295	1.1304
0.070214	-2.9324	4.3408	0.1147	1.0874
0.070562	-2.9532	4.2906	0.23827	1.0444
0.070912	-2.974	4.24	0.37182	1.0015
0.071263	-2.9948	4.1891	0.51134	0.95849
0.071617	-3.0155	4.1378	0.65308	0.91552
0.071972	-3.0363	4.0862	0.79364	0.87256
0.072329	-3.0571	4.0342	0.92995	0.82959
0.072687	-3.0778	3.9818	1.0593	0.78663
0.073048	-3.0986	3.9291	1.1795	0.74366
0.07341	-3.1194	3.876	1.2884	0.7007
0.073774	-3.1747	3.8304	1.2081	0.65773
0.07414	-3.1955	3.7771	1.307	0.61476
